date,title,price,weight,kind,site,location
2022-08-22 22:33:27, 아침이슬사과 가을 첫 수확 달콤한 홍로사과 9kg 간식(40-49) ,44900,9,홍로,Gmarket,
2022-08-22 22:33:28, 아침이슬 사과 가을 첫 수확 달콤한 홍로사과 2.5kg 간식(12-14) ,17900,2.5,홍로,Gmarket,
2022-08-22 22:33:31, 아침이슬 사과 가을 첫 수확 달콤한 홍로 3.5kg 대과(11과내) ,25900,3.5,홍로,Gmarket,
2022-08-22 22:33:31, 썬플러스 초록사과 4.5kg(20-28과내외) 정품 ,15900,4.5,,Gmarket,
2022-08-22 22:33:33, 아침이슬사과 가을 첫 수확 달콤한 홍로사과 9kg 중대(30-35) ,42900,9,홍로,Gmarket,
2022-08-22 22:33:34, 아침이슬 사과 가을 첫 수확 달콤한 홍로사과 2.5kg 대(8과내) ,19900,2.5,홍로,Gmarket,
2022-08-22 22:33:35, 산들네 22년산 경북 세척 햇홍로사과 5kg (28과내) ,27900,5,홍로,Gmarket,경상북도
2022-08-22 22:33:36, 아침이슬사과 홍로 선물세트 2.5kg (11과내) ,25900,2.5,홍로,Gmarket,
2022-08-22 22:33:37,  착한식탁  가정용 아오리사과 10kg 꼬마소과 40-60과내외 ,15900,10,아오리,Gmarket,
2022-08-22 22:33:38, 썬플러스 초록세척사과 2.5kg(10-16과내외) 정품 ,10900,2.5,,Gmarket,
2022-08-22 22:33:39, 아침이슬 사과 가을 첫 수확 달콤한 홍로사과 3kg 중과(11-13) ,19900,3,홍로,Gmarket,
2022-08-22 22:33:40, 썬플러스 고당도 세척사과 2.5kg(10-16과)정품 홍로 ,20900,2.5,홍로,Gmarket,
2022-08-22 22:33:41, 경북 햇 아오리사과 소과 5kg(28-30과내외) 가정용 ,11900,5,아오리,Gmarket,경상북도
2022-08-22 22:33:43, 빨간 꿀사과 홍로 부사 10kg 당도선별 아삭아삭 빨간 홍로사과 가정용 중소과 10kg ,35900,10,홍로,Gmarket,
2022-08-22 22:33:44,  산들네  껍질째 먹는 경북 세척사과 5kg 28과내 ,31900,5,,Gmarket,경상북도
2022-08-22 22:33:45, 수창이네 마켓 첫 수확 고당도 가정용 홍로 9kg 소과(50-70) ,35900,9,홍로,Gmarket,
2022-08-22 22:33:47, 아침이슬 사과 가을 첫 수확 달콤한 홍로사과 3kg 소과(18-25) ,14900,3,홍로,Gmarket,
2022-08-22 22:33:48, 아침이슬 사과 가을 첫 수확 달콤한 홍로 3.5kg 중과(12-15) ,23900,3.5,홍로,Gmarket,
2022-08-22 22:33:51, 갤러리아 착한식탁가정용 홍로 사과 10kg 꼬마소과 ,22660,10,홍로,Gmarket,
2022-08-22 22:33:52, 수창이네 마켓 10%햇 여름사과 썸머킹/아오리 실중량 7kg 소과(42-58) ,15900,7,아오리,Gmarket,
2022-08-22 22:33:53, 경북 햇 아오리사과 소과 10kg(56-60과내외) 가정용 ,16900,10,아오리,Gmarket,경상북도
2022-08-22 22:33:54, 썬플러스 고당도 세척사과 2.5kg(13-18과)가정용 ,20900,2.5,,Gmarket,
2022-08-22 22:33:55, 때깔찬 썸머킹 아오리 사과 여름사과 실중량 9kg (크기랜덤/가정용흠과) ,14800,9,아오리,Gmarket,
2022-08-22 22:33:56, 아침이슬 사과 가을 첫 수확 달콤한 홍로사과 3kg 간식(13-17) ,18900,3,홍로,Gmarket,
2022-08-22 22:33:57, 정원농산 껍질째먹는사과10kg마른기스(46과~56과내외) 2022년 햇 사과 출시(가정용흠사과)홍로 아리수... ,39900,10,홍로,Gmarket,
2022-08-22 22:33:58, 가정용 햇 아오리사과 10kg 꼬마소과 ,15600,10,아오리,Gmarket,
2022-08-22 22:34:00, 아침이슬 사과 가을 첫 수확 달콤한 홍로 3.5kg 간식(16-20) ,19900,3.5,홍로,Gmarket,
2022-08-22 22:34:01, 썬플러스 고당도 세척사과 2.5kg(13-18과)가정용 1+1 ,35900,2.5,,Gmarket,
2022-08-22 22:34:02, 늘품 꿀맛 가정용 햇 아오리 사과 꼬마 9kg (61-69과) ,17900,9,아오리,Gmarket,
2022-08-22 22:34:03, 맘농원 초록사과 가정용 5Kg 한입꼬마(25~29과) ,14900,None,,Gmarket,
2022-08-22 22:34:03, 경북 청송 가정용 홍로사과 10kg ,43900,10,홍로,Gmarket,경상북도
